CCSD(T) 3b energies
dV_123 = -0.1431 kelvin
dV_123 = -0.0806 kelvin
dV_123 = -0.0469 kelvin
dV_123 = -0.0174 kelvin
dV_123 = 15.6298 kelvin
dV_123 = -20.158 kelvin
dV_123 = -9.4134 kelvin
dV_123 = -3.7147 kelvin
dV_123 = -1.5297 kelvin
dV_123 = -0.6764 kelvin
dV_123 = -0.3209 kelvin
dV_123 = -0.1619 kelvin
dV_123 = -0.0864 kelvin
dV_123 = -0.0484 kelvin
dV_123 = -0.0171 kelvin
dV_123 = 95.0578 kelvin
dV_123 = 21.0583 kelvin
dV_123 = 4.5497 kelvin
dV_123 = 1.1858 kelvin
dV_123 = 0.4143 kelvin
dV_123 = 0.1815 kelvin
dV_123 = 0.0897 kelvin
dV_123 = 0.0477 kelvin
dV_123 = 0.0265 kelvin
dV_123 = 0.0086 kelvin
dV_123 = -1485.7961 kelvin
dV_123 = 74.5574 kelvin
dV_123 = 42.4785 kelvin
dV_123 = 11.2758 kelvin
dV_123 = 3.498 kelvin
dV_123 = 1.3153 kelvin
dV_123 = 0.5575 kelvin
dV_123 = 0.257 kelvin
dV_123 = 0.1267 kelvin
dV_123 = 0.066 kelvin
dV_123 = 0.036 kelvin
dV_123 = 0.012 kelvin
dV_123 = -56.5952 kelvin
dV_123 = 27.6954 kelvin
dV_123 = 3.0603 kelvin
dV_123 = -0.9146 kelvin
dV_123 = -0.6683 kelvin
dV_123 = -0.305 kelvin
dV_123 = -0.1327 kelvin
dV_123 = -0.0601 kelvin
dV_123 = -0.0287 kelvin
dV_123 = -0.0147 kelvin
dV_123 = -0.0049 kelvin
dV_123 = 106.5131 kelvin
dV_123 = 43.9618 kelvin
dV_123 = 13.9556 kelvin
dV_123 = 5.1057 kelvin
dV_123 = 2.097 kelvin
dV_123 = 0.9376 kelvin
dV_123 = 0.4501 kelvin
dV_123 = 0.2294 kelvin
dV_123 = 0.1234 kelvin
dV_123 = 0.0401 kelvin
dV_123 = 23.6195 kelvin
dV_123 = 1.16 kelvin
dV_123 = -1.1774 kelvin
dV_123 = -0.6932 kelvin
dV_123 = -0.3092 kelvin
dV_123 = -0.1365 kelvin
dV_123 = -0.0639 kelvin
dV_123 = -0.0321 kelvin
dV_123 = -0.017 kelvin
dV_123 = -0.0062 kelvin
dV_123 = 494.0888 kelvin
dV_123 = 132.1845 kelvin
dV_123 = 29.6874 kelvin
dV_123 = 7.7937 kelvin
dV_123 = 2.5365 kelvin
dV_123 = 0.9886 kelvin
dV_123 = 0.4357 kelvin
dV_123 = 0.2089 kelvin
dV_123 = 0.1063 kelvin
dV_123 = 0.0573 kelvin
dV_123 = 0.0186 kelvin
dV_123 = 27.0795 kelvin
dV_123 = 8.8962 kelvin
dV_123 = -4.3167 kelvin
dV_123 = -2.5619 kelvin
dV_123 = -1.0322 kelvin
dV_123 = -0.4257 kelvin
dV_123 = -0.1929 kelvin
dV_123 = -0.0957 kelvin
dV_123 = -0.0509 kelvin
dV_123 = -0.0284 kelvin
dV_123 = -0.0105 kelvin
dV_123 = 197.5448 kelvin
dV_123 = 68.5067 kelvin
dV_123 = 15.6891 kelvin
dV_123 = 4.7131 kelvin
dV_123 = 1.694 kelvin
dV_123 = 0.6636 kelvin
dV_123 = 0.2775 kelvin
dV_123 = 0.1235 kelvin
dV_123 = 0.0583 kelvin
dV_123 = 0.0145 kelvin
dV_123 = 4.8589 kelvin
dV_123 = 0.6932 kelvin
dV_123 = 0.2831 kelvin
dV_123 = 0.1518 kelvin
dV_123 = 0.0731 kelvin
dV_123 = 0.0332 kelvin
dV_123 = 0.0147 kelvin
dV_123 = 0.007 kelvin
dV_123 = 0.0014 kelvin
dV_123 = -325.1814 kelvin
dV_123 = -5.5695 kelvin
dV_123 = -0.0379 kelvin
dV_123 = -0.5696 kelvin
dV_123 = -0.4182 kelvin
dV_123 = -0.2527 kelvin
dV_123 = -0.1471 kelvin
dV_123 = -0.0856 kelvin
dV_123 = -0.0506 kelvin
dV_123 = -0.0191 kelvin
dV_123 = -203.5668 kelvin
dV_123 = 42.9317 kelvin
dV_123 = -5.4019 kelvin
dV_123 = -4.57 kelvin
dV_123 = -1.9343 kelvin
dV_123 = -0.8041 kelvin
dV_123 = -0.3575 kelvin
dV_123 = -0.1705 kelvin
dV_123 = -0.0866 kelvin
dV_123 = -0.0464 kelvin
dV_123 = -0.0262 kelvin
dV_123 = -0.0091 kelvin
dV_123 = -276.5663 kelvin
dV_123 = -28.2686 kelvin
dV_123 = -8.1775 kelvin
dV_123 = -3.1509 kelvin
dV_123 = -1.312 kelvin
dV_123 = -0.5825 kelvin
dV_123 = -0.2757 kelvin
dV_123 = -0.1389 kelvin
dV_123 = -0.0738 kelvin
dV_123 = -0.0412 kelvin
dV_123 = -0.0145 kelvin
dV_123 = -3049.112 kelvin
dV_123 = -127.2798 kelvin
dV_123 = 19.0859 kelvin
dV_123 = 9.3017 kelvin
dV_123 = 3.4576 kelvin
dV_123 = 1.3667 kelvin
dV_123 = 0.5877 kelvin
dV_123 = 0.273 kelvin
dV_123 = 0.1355 kelvin
dV_123 = 0.0711 kelvin
dV_123 = 0.0222 kelvin
dV_123 = -706.9761 kelvin
dV_123 = 128.6824 kelvin
dV_123 = 44.3277 kelvin
dV_123 = 11.3707 kelvin
dV_123 = 3.3411 kelvin
dV_123 = 1.1856 kelvin
dV_123 = 0.4848 kelvin
dV_123 = 0.2192 kelvin
dV_123 = 0.1069 kelvin
dV_123 = 0.0551 kelvin
dV_123 = 0.0166 kelvin
dV_123 = -6.9014 kelvin
dV_123 = -7.8235 kelvin
dV_123 = -1.9191 kelvin
dV_123 = -0.4193 kelvin
dV_123 = -0.1074 kelvin
dV_123 = -0.0358 kelvin
dV_123 = -0.0147 kelvin
dV_123 = -0.007 kelvin
dV_123 = -0.0036 kelvin
dV_123 = -0.0015 kelvin
dV_123 = -1021.0546 kelvin
dV_123 = -51.0398 kelvin
dV_123 = -3.6408 kelvin
dV_123 = -1.1949 kelvin
dV_123 = -0.6067 kelvin
dV_123 = -0.31 kelvin
dV_123 = -0.162 kelvin
dV_123 = -0.0875 kelvin
dV_123 = -0.0492 kelvin
dV_123 = -0.0287 kelvin
dV_123 = -0.0108 kelvin
dV_123 = -525.4292 kelvin
dV_123 = 4.0535 kelvin
dV_123 = 4.9066 kelvin
dV_123 = 0.8491 kelvin
dV_123 = 0.0971 kelvin
dV_123 = -0.0014 kelvin
dV_123 = -0.0091 kelvin
dV_123 = -0.0069 kelvin
dV_123 = -0.0043 kelvin
dV_123 = -0.0029 kelvin
dV_123 = -0.0016 kelvin
dV_123 = -1116.4011 kelvin
dV_123 = 48.8189 kelvin
dV_123 = 26.4835 kelvin
dV_123 = 6.8351 kelvin
dV_123 = 1.9891 kelvin
dV_123 = 0.7123 kelvin
dV_123 = 0.2972 kelvin
dV_123 = 0.1374 kelvin
dV_123 = 0.0681 kelvin
dV_123 = 0.0361 kelvin
dV_123 = 0.0114 kelvin
dV_123 = 250.5583 kelvin
dV_123 = 55.0492 kelvin
dV_123 = 14.5901 kelvin
dV_123 = 5.1626 kelvin
dV_123 = 2.1359 kelvin
dV_123 = 0.9645 kelvin
dV_123 = 0.4662 kelvin
dV_123 = 0.2385 kelvin
dV_123 = 0.1287 kelvin
dV_123 = 0.0417 kelvin
dV_123 = -365.2987 kelvin
dV_123 = -59.428 kelvin
dV_123 = -19.2283 kelvin
dV_123 = -7.1343 kelvin
dV_123 = -2.7602 kelvin
dV_123 = -1.1427 kelvin
dV_123 = -0.5125 kelvin
dV_123 = -0.2475 kelvin
dV_123 = -0.1276 kelvin
dV_123 = -0.0692 kelvin
dV_123 = -0.0236 kelvin
dV_123 = -10.9791 kelvin
dV_123 = 90.6445 kelvin
dV_123 = 26.1277 kelvin
dV_123 = 7.8279 kelvin
dV_123 = 2.9202 kelvin
dV_123 = 1.2539 kelvin
dV_123 = 0.5858 kelvin
dV_123 = 0.2915 kelvin
dV_123 = 0.1529 kelvin
dV_123 = 0.0841 kelvin
dV_123 = 0.0285 kelvin
dV_123 = -84.8363 kelvin
dV_123 = 7.2828 kelvin
dV_123 = -1.3463 kelvin
dV_123 = -1.3282 kelvin
dV_123 = -0.606 kelvin
dV_123 = -0.2545 kelvin
dV_123 = -0.1105 kelvin
dV_123 = -0.0508 kelvin
dV_123 = -0.025 kelvin
dV_123 = -0.0129 kelvin
dV_123 = -0.0046 kelvin
dV_123 = -85.752 kelvin
dV_123 = 80.7796 kelvin
dV_123 = 24.0886 kelvin
dV_123 = 7.1131 kelvin
dV_123 = 2.6559 kelvin
dV_123 = 1.1634 kelvin
dV_123 = 0.5569 kelvin
dV_123 = 0.2834 kelvin
dV_123 = 0.1514 kelvin
dV_123 = 0.0844 kelvin
dV_123 = 0.0288 kelvin
dV_123 = 119.807 kelvin
dV_123 = 28.3267 kelvin
dV_123 = 7.8365 kelvin
dV_123 = 2.722 kelvin
dV_123 = 1.1653 kelvin
dV_123 = 0.5656 kelvin
dV_123 = 0.2947 kelvin
dV_123 = 0.1613 kelvin
dV_123 = 0.0538 kelvin
dV_123 = -6.7689 kelvin
dV_123 = -0.8761 kelvin
dV_123 = -0.1467 kelvin
dV_123 = -0.0337 kelvin
dV_123 = -0.0101 kelvin
dV_123 = -4.5423 kelvin
dV_123 = -1.3413 kelvin
dV_123 = -0.2723 kelvin
dV_123 = -0.0688 kelvin
dV_123 = -0.0218 kelvin
dV_123 = 24.1604 kelvin
dV_123 = 2.9322 kelvin
dV_123 = 0.5004 kelvin
dV_123 = 0.1151 kelvin
dV_123 = 0.033 kelvin
dV_123 = 13.2295 kelvin
dV_123 = 0.0354 kelvin
dV_123 = -0.0513 kelvin
dV_123 = -0.0144 kelvin
dV_123 = -0.0045 kelvin
dV_123 = 12.0424 kelvin
dV_123 = 0.6272 kelvin
dV_123 = 0.0743 kelvin
dV_123 = 0.0142 kelvin
dV_123 = 0.0034 kelvin
dV_123 = 14.8208 kelvin
dV_123 = -0.8425 kelvin
dV_123 = -0.2125 kelvin
dV_123 = -0.0429 kelvin
dV_123 = -0.0113 kelvin
dV_123 = -23.1597 kelvin
dV_123 = 1.2945 kelvin
dV_123 = 0.2847 kelvin
dV_123 = 0.0558 kelvin
dV_123 = 0.0134 kelvin
dV_123 = 1.2635 kelvin
dV_123 = -0.979 kelvin
dV_123 = -0.2001 kelvin
dV_123 = -0.048 kelvin
dV_123 = -0.0143 kelvin
dV_123 = 51.4307 kelvin
dV_123 = 4.6084 kelvin
dV_123 = 0.7175 kelvin
dV_123 = 0.156 kelvin
dV_123 = 0.0431 kelvin
dV_123 = 87.7029 kelvin
dV_123 = 5.1224 kelvin
dV_123 = 0.6239 kelvin
dV_123 = 0.1206 kelvin
dV_123 = 0.0304 kelvin
dV_123 = -22.7989 kelvin
dV_123 = -0.1611 kelvin
dV_123 = 0.0257 kelvin
dV_123 = 0.0147 kelvin
dV_123 = 0.0061 kelvin
dV_123 = 1.8538 kelvin
dV_123 = -0.0171 kelvin
dV_123 = -0.0146 kelvin
dV_123 = -0.0041 kelvin
dV_123 = 99.6025 kelvin
dV_123 = 3.609 kelvin
dV_123 = 0.3 kelvin
dV_123 = 0.0428 kelvin
dV_123 = 0.0076 kelvin
dV_123 = 4.3452 kelvin
dV_123 = -0.1014 kelvin
dV_123 = -0.0525 kelvin
dV_123 = 0.0 kelvin
dV_123 = 0.0023 kelvin
dV_123 = 10.8583 kelvin
dV_123 = 0.9047 kelvin
dV_123 = 0.1936 kelvin
dV_123 = 0.0595 kelvin
dV_123 = -293.6234 kelvin
dV_123 = -4.1606 kelvin
dV_123 = -0.6921 kelvin
dV_123 = -0.1566 kelvin
dV_123 = -0.0442 kelvin
dV_123 = 76.4305 kelvin
dV_123 = 3.5365 kelvin
dV_123 = 0.5229 kelvin
dV_123 = 0.0918 kelvin
dV_123 = 0.0202 kelvin
dV_123 = -13.8947 kelvin
dV_123 = -1.0189 kelvin
dV_123 = -0.2113 kelvin
dV_123 = -0.066 kelvin
dV_123 = -22.5563 kelvin
dV_123 = -3.1444 kelvin
dV_123 = -0.5359 kelvin
dV_123 = -0.124 kelvin
dV_123 = -0.0366 kelvin
dV_123 = -0.0128 kelvin
dV_123 = -0.005 kelvin
dV_123 = 5.5185 kelvin
dV_123 = -1.3098 kelvin
dV_123 = -0.3138 kelvin
dV_123 = -0.086 kelvin
dV_123 = -0.0281 kelvin
dV_123 = -0.0106 kelvin
dV_123 = -0.004 kelvin
dV_123 = 88.0713 kelvin
dV_123 = 5.7738 kelvin
dV_123 = 0.8534 kelvin
dV_123 = 0.1918 kelvin
dV_123 = 0.0535 kelvin
dV_123 = 0.0176 kelvin
dV_123 = 0.0067 kelvin
dV_123 = 109.7934 kelvin
dV_123 = 4.1995 kelvin
dV_123 = 0.3639 kelvin
dV_123 = 0.0773 kelvin
dV_123 = 0.0212 kelvin
dV_123 = 0.0066 kelvin
dV_123 = 0.0024 kelvin
dV_123 = -5.0792 kelvin
dV_123 = -2.3618 kelvin
dV_123 = -0.3373 kelvin
dV_123 = -0.0251 kelvin
dV_123 = 0.0013 kelvin
dV_123 = 0.0018 kelvin
dV_123 = 0.001 kelvin
dV_123 = -311.2186 kelvin
dV_123 = 23.361 kelvin
dV_123 = 2.8462 kelvin
dV_123 = 0.4777 kelvin
dV_123 = 0.1094 kelvin
dV_123 = 0.0313 kelvin
dV_123 = 0.0106 kelvin
dV_123 = 9.856 kelvin
dV_123 = -0.4286 kelvin
dV_123 = -0.1545 kelvin
dV_123 = -0.0469 kelvin
dV_123 = -0.0164 kelvin
dV_123 = -0.0067 kelvin
dV_123 = -0.0024 kelvin
dV_123 = 19.7359 kelvin
dV_123 = -0.5719 kelvin
dV_123 = -0.2025 kelvin
dV_123 = -0.0533 kelvin
dV_123 = -0.0177 kelvin
dV_123 = -0.0069 kelvin
dV_123 = -0.0024 kelvin
dV_123 = 26.8239 kelvin
dV_123 = 6.0006 kelvin
dV_123 = 1.0943 kelvin
dV_123 = 0.2674 kelvin
dV_123 = 0.0787 kelvin
dV_123 = 0.0267 kelvin
dV_123 = 0.0105 kelvin
dV_123 = 108.4428 kelvin
dV_123 = 7.2282 kelvin
dV_123 = 0.8236 kelvin
dV_123 = 0.1585 kelvin
dV_123 = 0.041 kelvin
dV_123 = 0.013 kelvin
dV_123 = 0.0049 kelvin
dV_123 = 81.0873 kelvin
dV_123 = 10.4545 kelvin
dV_123 = 0.9164 kelvin
dV_123 = 0.1091 kelvin
dV_123 = 0.015 kelvin
dV_123 = 0.0017 kelvin
dV_123 = -0.0006 kelvin
dV_123 = 16.6979 kelvin
dV_123 = 2.3235 kelvin
dV_123 = 0.5465 kelvin
dV_123 = 0.159 kelvin
dV_123 = 0.0539 kelvin
dV_123 = 0.0205 kelvin
dV_123 = 24.035 kelvin
dV_123 = 3.0186 kelvin
dV_123 = 0.682 kelvin
dV_123 = 0.1998 kelvin
dV_123 = 0.0686 kelvin
dV_123 = 0.0265 kelvin
dV_123 = 0.1872 kelvin
dV_123 = 1.2247 kelvin
dV_123 = 0.3562 kelvin
dV_123 = 0.1149 kelvin
dV_123 = 0.0416 kelvin
dV_123 = 0.0164 kelvin
dV_123 = 33.0285 kelvin
dV_123 = -0.0386 kelvin
dV_123 = -0.3741 kelvin
dV_123 = -0.1602 kelvin
dV_123 = -0.0656 kelvin
dV_123 = -0.0284 kelvin
dV_123 = 115.143 kelvin
dV_123 = 14.3244 kelvin
dV_123 = 1.3239 kelvin
dV_123 = 0.197 kelvin
dV_123 = 0.0399 kelvin
dV_123 = 0.0099 kelvin
dV_123 = 0.0028 kelvin
dV_123 = -786.9235 kelvin
dV_123 = 3.6202 kelvin
dV_123 = -0.4168 kelvin
dV_123 = -0.2704 kelvin
dV_123 = -0.1066 kelvin
dV_123 = -0.0424 kelvin
dV_123 = -0.018 kelvin
dV_123 = -7.2609 kelvin
dV_123 = 0.4044 kelvin
dV_123 = 0.1546 kelvin
dV_123 = 0.0557 kelvin
dV_123 = 0.0215 kelvin
dV_123 = 0.0088 kelvin
dV_123 = 17.1679 kelvin
dV_123 = -0.2081 kelvin
dV_123 = -0.1394 kelvin
dV_123 = -0.0479 kelvin
dV_123 = -0.017 kelvin
dV_123 = -0.0067 kelvin
dV_123 = -0.0028 kelvin
dV_123 = 26.3521 kelvin
dV_123 = 1.2379 kelvin
dV_123 = 0.2318 kelvin
dV_123 = 0.0559 kelvin
dV_123 = 0.017 kelvin
dV_123 = 0.0059 kelvin
dV_123 = 0.0019 kelvin
dV_123 = 1.9112 kelvin
dV_123 = -5.3016 kelvin
dV_123 = -0.7071 kelvin
dV_123 = -0.1424 kelvin
dV_123 = -0.0389 kelvin
dV_123 = -0.0131 kelvin
dV_123 = -0.0053 kelvin
dV_123 = -10.0041 kelvin
dV_123 = -1.2 kelvin
dV_123 = -0.2366 kelvin
dV_123 = -0.0629 kelvin
dV_123 = -0.0206 kelvin
dV_123 = -0.0081 kelvin
dV_123 = -4.535 kelvin
dV_123 = -0.4845 kelvin
dV_123 = -0.0503 kelvin
dV_123 = -0.0078 kelvin
dV_123 = -0.0018 kelvin
dV_123 = -0.0009 kelvin
dV_123 = 26.3832 kelvin
dV_123 = 1.2032 kelvin
dV_123 = 0.1457 kelvin
dV_123 = 0.0274 kelvin
dV_123 = 0.0066 kelvin
dV_123 = 0.0019 kelvin
dV_123 = 1.383 kelvin
dV_123 = -0.9744 kelvin
dV_123 = -0.1657 kelvin
dV_123 = -0.0414 kelvin
dV_123 = -0.0125 kelvin
dV_123 = -0.0047 kelvin
dV_123 = -0.0023 kelvin
dV_123 = 221.4113 kelvin
dV_123 = 11.3994 kelvin
dV_123 = 1.9806 kelvin
dV_123 = 0.483 kelvin
dV_123 = 0.1437 kelvin
dV_123 = 0.0494 kelvin
dV_123 = 0.019 kelvin
dV_123 = 226.5892 kelvin
dV_123 = 1.3606 kelvin
dV_123 = 0.2471 kelvin
dV_123 = 0.0574 kelvin
dV_123 = 0.0136 kelvin
dV_123 = 0.0032 kelvin
dV_123 = 0.0011 kelvin
dV_123 = 147.2237 kelvin
dV_123 = 9.4925 kelvin
dV_123 = 1.3729 kelvin
dV_123 = 0.3311 kelvin
dV_123 = 0.0978 kelvin
dV_123 = 1.851 kelvin
dV_123 = -0.2167 kelvin
dV_123 = -0.0306 kelvin
dV_123 = -0.001 kelvin
dV_123 = -39.062 kelvin
dV_123 = -8.4144 kelvin
dV_123 = -1.4276 kelvin
dV_123 = -0.3134 kelvin
dV_123 = -0.0888 kelvin
dV_123 = 322.5834 kelvin
dV_123 = 16.8653 kelvin
dV_123 = 0.6489 kelvin
dV_123 = -0.0688 kelvin
dV_123 = -0.0624 kelvin
dV_123 = 11.9242 kelvin
dV_123 = -6.4218 kelvin
dV_123 = -1.3331 kelvin
dV_123 = -0.2775 kelvin
dV_123 = -0.0722 kelvin
dV_123 = -2.8922 kelvin
dV_123 = -0.4859 kelvin
dV_123 = -0.2133 kelvin
dV_123 = -0.0902 kelvin
dV_123 = 16.9142 kelvin
dV_123 = -6.6534 kelvin
dV_123 = -0.963 kelvin
dV_123 = -0.1985 kelvin
dV_123 = -0.0557 kelvin
dV_123 = -13.0717 kelvin
dV_123 = -0.4676 kelvin
dV_123 = -0.2246 kelvin
dV_123 = -0.0891 kelvin
dV_123 = -318.5285 kelvin
dV_123 = -1.4695 kelvin
dV_123 = -0.4054 kelvin
dV_123 = -0.1567 kelvin
dV_123 = -0.0572 kelvin
dV_123 = 89.5113 kelvin
dV_123 = 3.104 kelvin
dV_123 = 0.2528 kelvin
dV_123 = 0.0477 kelvin
dV_123 = 0.0114 kelvin
dV_123 = 10.5015 kelvin
dV_123 = 3.2677 kelvin
dV_123 = 0.2525 kelvin
dV_123 = 0.0256 kelvin
dV_123 = 0.0005 kelvin
dV_123 = -25.1167 kelvin
dV_123 = 7.9802 kelvin
dV_123 = 1.0844 kelvin
dV_123 = 0.2084 kelvin
dV_123 = 0.0526 kelvin
dV_123 = 64.2388 kelvin
dV_123 = 0.5605 kelvin
dV_123 = -0.2957 kelvin
dV_123 = -0.0682 kelvin
dV_123 = -0.0182 kelvin
dV_123 = 34.125 kelvin
dV_123 = 2.821 kelvin
dV_123 = 0.4856 kelvin
dV_123 = 0.1181 kelvin
dV_123 = 80.7064 kelvin
dV_123 = 1.7929 kelvin
dV_123 = 0.2242 kelvin
dV_123 = 0.0893 kelvin
dV_123 = 0.0328 kelvin
dV_123 = 38.8447 kelvin
dV_123 = 0.241 kelvin
dV_123 = -0.3745 kelvin
dV_123 = -0.1237 kelvin
dV_123 = -0.0421 kelvin
dV_123 = -72.3462 kelvin
dV_123 = 9.9534 kelvin
dV_123 = 1.1677 kelvin
dV_123 = 0.2019 kelvin
dV_123 = 0.0467 kelvin
dV_123 = -117.2491 kelvin
dV_123 = 11.6103 kelvin
dV_123 = 1.6177 kelvin
dV_123 = 0.3249 kelvin
dV_123 = 0.0852 kelvin
dV_123 = 231.9176 kelvin
dV_123 = 6.6254 kelvin
dV_123 = 1.1168 kelvin
dV_123 = 0.2815 kelvin
dV_123 = 0.084 kelvin
dV_123 = 106.0242 kelvin
dV_123 = 8.2706 kelvin
dV_123 = 0.974 kelvin
dV_123 = 0.182 kelvin
dV_123 = 0.0441 kelvin
dV_123 = -22.0024 kelvin
dV_123 = -6.6741 kelvin
dV_123 = -1.1297 kelvin
dV_123 = -0.2502 kelvin
dV_123 = -0.0709 kelvin
dV_123 = 3.8372 kelvin
dV_123 = -5.4562 kelvin
dV_123 = -1.0668 kelvin
dV_123 = -0.2473 kelvin
dV_123 = -0.0724 kelvin
dV_123 = 27.6574 kelvin
dV_123 = 2.7912 kelvin
dV_123 = 0.5927 kelvin
dV_123 = 0.1689 kelvin
dV_123 = 102.9597 kelvin
dV_123 = 11.7908 kelvin
dV_123 = 1.4478 kelvin
dV_123 = 0.318 kelvin
dV_123 = 0.0896 kelvin
dV_123 = -257.8224 kelvin
dV_123 = 12.7196 kelvin
dV_123 = 1.797 kelvin
dV_123 = 0.327 kelvin
dV_123 = 0.0787 kelvin
dV_123 = 0.0527 kelvin
dV_123 = 5.1435 kelvin
dV_123 = 0.8672 kelvin
dV_123 = 0.1925 kelvin
dV_123 = 0.0534 kelvin
dV_123 = -58.106 kelvin
dV_123 = 21.8045 kelvin
dV_123 = 2.8012 kelvin
dV_123 = 0.5145 kelvin
dV_123 = 0.1251 kelvin
dV_123 = 557.6946 kelvin
dV_123 = 12.2147 kelvin
dV_123 = 1.1855 kelvin
dV_123 = 0.2977 kelvin
dV_123 = 0.0916 kelvin
dV_123 = 42.5747 kelvin
dV_123 = -3.2727 kelvin
dV_123 = -0.5821 kelvin
dV_123 = -0.1004 kelvin
dV_123 = -0.0233 kelvin
dV_123 = -2353.9518 kelvin
dV_123 = 1.2413 kelvin
dV_123 = 0.9952 kelvin
dV_123 = 0.1248 kelvin
dV_123 = 0.0178 kelvin
dV_123 = 208.8897 kelvin
dV_123 = 13.2686 kelvin
dV_123 = 2.001 kelvin
dV_123 = 0.4588 kelvin
dV_123 = 0.1311 kelvin
dV_123 = 1.3638 kelvin
dV_123 = -3.0068 kelvin
dV_123 = -0.6071 kelvin
dV_123 = -0.1442 kelvin
dV_123 = -0.0429 kelvin
dV_123 = 97.8489 kelvin
dV_123 = 8.2444 kelvin
dV_123 = 1.0109 kelvin
dV_123 = 0.2007 kelvin
dV_123 = 0.0523 kelvin
dV_123 = 313.2625 kelvin
dV_123 = 18.0309 kelvin
dV_123 = 2.4068 kelvin
dV_123 = 0.4957 kelvin
dV_123 = 0.1309 kelvin
dV_123 = 21.6831 kelvin
dV_123 = -0.5679 kelvin
dV_123 = -0.2652 kelvin
dV_123 = -0.0745 kelvin
dV_123 = -0.0244 kelvin
dV_123 = 29.2363 kelvin
dV_123 = -3.043 kelvin
dV_123 = -0.6684 kelvin
dV_123 = -0.1518 kelvin
dV_123 = -0.0436 kelvin
dV_123 = 78.3093 kelvin
dV_123 = 4.7071 kelvin
dV_123 = 0.8089 kelvin
dV_123 = 0.188 kelvin
dV_123 = 0.0539 kelvin
dV_123 = 117.6082 kelvin
dV_123 = 3.9447 kelvin
dV_123 = 0.5701 kelvin
dV_123 = 0.1941 kelvin
dV_123 = 0.0694 kelvin
dV_123 = 44.3574 kelvin
dV_123 = 1.6807 kelvin
dV_123 = 0.0552 kelvin
dV_123 = 0.0005 kelvin
dV_123 = -0.0024 kelvin
dV_123 = -560.5118 kelvin
dV_123 = 15.6389 kelvin
dV_123 = 2.346 kelvin
dV_123 = 0.4349 kelvin
dV_123 = 0.1074 kelvin
dV_123 = -5.0407 kelvin
dV_123 = -4.7466 kelvin
dV_123 = -0.8338 kelvin
dV_123 = -0.1897 kelvin
dV_123 = -0.0551 kelvin
dV_123 = -169.8698 kelvin
dV_123 = 8.9501 kelvin
dV_123 = 1.4048 kelvin
dV_123 = 0.2913 kelvin
dV_123 = 0.0776 kelvin
dV_123 = -91.5775 kelvin
dV_123 = -0.6241 kelvin
dV_123 = -0.1582 kelvin
dV_123 = -0.0406 kelvin
dV_123 = -0.0134 kelvin
dV_123 = 88.8072 kelvin
dV_123 = 4.5453 kelvin
dV_123 = 0.8621 kelvin
dV_123 = 0.2196 kelvin
dV_123 = 0.0667 kelvin
dV_123 = -80.9114 kelvin
dV_123 = 11.8599 kelvin
dV_123 = 1.7563 kelvin
dV_123 = 0.3471 kelvin
dV_123 = 0.0893 kelvin
dV_123 = -8.3489 kelvin
dV_123 = -0.9353 kelvin
dV_123 = -0.2625 kelvin
dV_123 = -0.089 kelvin
dV_123 = 3.1696 kelvin
dV_123 = -0.3221 kelvin
dV_123 = -0.2509 kelvin
dV_123 = -0.0764 kelvin
dV_123 = -0.026 kelvin
dV_123 = 14.218 kelvin
dV_123 = -3.835 kelvin
dV_123 = -0.8729 kelvin
dV_123 = -0.2008 kelvin
dV_123 = -0.0568 kelvin
dV_123 = 21.2027 kelvin
dV_123 = -1.6142 kelvin
dV_123 = -0.2379 kelvin
dV_123 = -0.0464 kelvin
dV_123 = -0.0132 kelvin
dV_123 = 3.8693 kelvin
dV_123 = 0.7624 kelvin
dV_123 = 0.1741 kelvin
dV_123 = 0.0488 kelvin
dV_123 = -9.6408 kelvin
dV_123 = -1.2257 kelvin
dV_123 = -0.2024 kelvin
dV_123 = -0.0459 kelvin
dV_123 = -0.0133 kelvin
dV_123 = -0.005 kelvin
dV_123 = -1.154 kelvin
dV_123 = -0.8115 kelvin
dV_123 = -0.1758 kelvin
dV_123 = -0.0465 kelvin
dV_123 = -0.0147 kelvin
dV_123 = -0.0052 kelvin
dV_123 = 29.2269 kelvin
dV_123 = 2.768 kelvin
dV_123 = 0.4548 kelvin
dV_123 = 0.1017 kelvin
dV_123 = 0.0285 kelvin
dV_123 = 0.0095 kelvin
dV_123 = 38.1818 kelvin
dV_123 = 0.5451 kelvin
dV_123 = -0.0127 kelvin
dV_123 = -0.0043 kelvin
dV_123 = -0.0016 kelvin
dV_123 = -0.0007 kelvin
dV_123 = -11.378 kelvin
dV_123 = -3.073 kelvin
dV_123 = -0.4791 kelvin
dV_123 = -0.0883 kelvin
dV_123 = -0.0222 kelvin
dV_123 = -0.0071 kelvin
dV_123 = 19.0905 kelvin
dV_123 = 7.3682 kelvin
dV_123 = 1.026 kelvin
dV_123 = 0.1909 kelvin
dV_123 = 0.0475 kelvin
dV_123 = 0.0142 kelvin
dV_123 = 3.6423 kelvin
dV_123 = -0.1422 kelvin
dV_123 = -0.0499 kelvin
dV_123 = -0.0153 kelvin
dV_123 = -0.0052 kelvin
dV_123 = -0.002 kelvin
dV_123 = 0.9405 kelvin
dV_123 = -0.7206 kelvin
dV_123 = -0.1404 kelvin
dV_123 = -0.0351 kelvin
